title,link,no,district,area,price,amount,layout,three 
闫千户小区四区,https://jn.ke.com/xiaoqu/4511059965331/,4511059965331,槐荫,中大槐树,12357,13,2室1厅:63,False
啤酒厂宿舍,https://jn.ke.com/xiaoqu/4511100840189/,4511100840189,天桥,药山,12550,13,2室2厅:70.31,False
雅致经典,https://jn.ke.com/xiaoqu/4513892408086181/,4513892408086181,槐荫,省立医院,17395,8,2室2厅:111.94,False
建筑新村南路33号,https://jn.ke.com/xiaoqu/4517948512104977/,4517948512104977,历下,山大路,24447,2,2室1厅:51.29,False
水文公司宿舍,https://jn.ke.com/xiaoqu/4520024152011475/,4520024152011475,历城,济钢,12488,13,2室2厅:51.34,False
梁庄二街,https://jn.ke.com/xiaoqu/457102657998773/,457102657998773,市中,二七新村,12991,11,1室1厅:34.64,False
山师东路3号,https://jn.ke.com/xiaoqu/457489472966458/,457489472966458,历下,文化东路,23258,4,2室1厅:62.19,False
普利街,https://jn.ke.com/xiaoqu/457625817994012/,457625817994012,市中,制锦市,12876,2,2室0厅:52.58,False
八里洼路15号,https://jn.ke.com/xiaoqu/458279931498267/,458279931498267,市中,伟东,17677,5,2室2厅:98,False
经十路13708号,https://jn.ke.com/xiaoqu/458910503161588/,458910503161588,历下,燕山,20584,1,2室2厅:114,False
经十一路6号,https://jn.ke.com/xiaoqu/459146191589120/,459146191589120,历下,千佛山,27108,1,,False
东环国际广场,https://jn.ke.com/xiaoqu/4510926316597261/,4510926316597261,历城,七里河,9351,11,2室1厅:151.3,False
舜亭苑,https://jn.ke.com/xiaoqu/4511057834911/,4511057834911,历下,佛山街,21717,5,2室1厅:64.66,False
经十路14626号,https://jn.ke.com/xiaoqu/4511057943522/,4511057943522,历下,燕山,24436,4,3室2厅:133.25,True
复兴大街4、6,https://jn.ke.com/xiaoqu/4511058740969/,4511058740969,市中,胜利大街,40119,2,2室1厅:65.2,False
华信路14-2,https://jn.ke.com/xiaoqu/4511059100569/,4511059100569,历城,七里河,15568,11,2室1厅:44.2,False
桑园小区,https://jn.ke.com/xiaoqu/4511059258372/,4511059258372,历城,还乡店,15988,12,3室1厅:123.25,True
title,link,no,district,area,price,amount,layout,three
明星小区南区,https://jn.ke.com/xiaoqu/4511059839956/,4511059839956,槐荫,腊山,12000,8,2室2厅:80.89,False
重汽嘉瑞苑,https://jn.ke.com/xiaoqu/4511059910077/,4511059910077,天桥,堤口路,15975,13,2室2厅:89.72,False
新泉城名苑,https://jn.ke.com/xiaoqu/4520020597221367/,4520020597221367,槐荫,连城,28438,3,,False
财大馨苑,https://jn.ke.com/xiaoqu/4520030509159357/,4520030509159357,章丘,章丘大学城,7779,24,2室2厅:101.82,False
和谐佳苑四区,https://jn.ke.com/xiaoqu/4520036868102073/,4520036868102073,槐荫,阳光100区,16010,0,2室1厅:71,False
甸新东路,https://jn.ke.com/xiaoqu/456964184886980/,456964184886980,历下,甸柳,28126,13,2室2厅:95.01,False
历山东路2,https://jn.ke.com/xiaoqu/457446092329713/,457446092329713,历下,山大路,22896,2,2室1厅:55.92,False
纬九路,https://jn.ke.com/xiaoqu/457468266303663/,457468266303663,槐荫,西市场,15135,16,3室1厅:90,True
土屋路27号,https://jn.ke.com/xiaoqu/457485420220982/,457485420220982,市中,玉函,16070,4,2室2厅:121.61,False
经三纬八第一楼,https://jn.ke.com/xiaoqu/457577847999858/,457577847999858,槐荫,西市场,12509,11,2室1厅:67.5,False
山东警察学校,https://jn.ke.com/xiaoqu/458350552568515/,458350552568515,历下,文化东路,29862,2,3室2厅:130,True
金羚名人大第,https://jn.ke.com/xiaoqu/4510093436875242/,4510093436875242,历城,七里河,14699,9,2室2厅:101.18,False
馨园小区,https://jn.ke.com/xiaoqu/4511057860225/,4511057860225,历城,王舍人,17989,11,,False
新沙居民小区,https://jn.ke.com/xiaoqu/4511057992360/,4511057992360,槐荫,美里湖,10974,25,3室1厅:93,True
水天福苑,https://jn.ke.com/xiaoqu/4511059210470/,4511059210470,历城,全福区,13542,11,,False
燕舞园,https://jn.ke.com/xiaoqu/4511059499818/,4511059499818,历城,祝甸,15014,21,2室1厅:77.78,False
山钢锦绣华府,https://jn.ke.com/xiaoqu/4520020696854828/,4520020696854828,天桥,北园大街,0,0,,False
建工花园,https://jn.ke.com/xiaoqu/456966926127346/,456966926127346,历下,燕山,20513,3,3室2厅:105.19,True
纬二路14号,https://jn.ke.com/xiaoqu/457011431100655/,457011431100655,市中,馆驿街,17296,5,3室1厅:85.69,True
十亩园街,https://jn.ke.com/xiaoqu/457466900533772/,457466900533772,历下,青后,27599,4,2室0厅:46.04,False
燕子山路55号院,https://jn.ke.com/xiaoqu/457468194738917/,457468194738917,历下,文化东路,29225,14,3室1厅:88.39,True
纬十路,https://jn.ke.com/xiaoqu/457484814144496/,457484814144496,槐荫,省立医院,14377,16,2室1厅:50.04,False
山师东路19号院,https://jn.ke.com/xiaoqu/457490609622205/,457490609622205,历下,文化东路,24112,4,2室1厅:57.26,False
静安新苑,https://jn.ke.com/xiaoqu/457512342933875/,457512342933875,天桥,无影山,14887,10,2室2厅:94.14,False
英雄山路44号,https://jn.ke.com/xiaoqu/457877800243564/,457877800243564,市中,六里山区,13828,6,2室1厅:57.4,False
山东省路桥集团有限公司宿舍,https://jn.ke.com/xiaoqu/4511059815998/,4511059815998,天桥,泺口,11659,8,2室1厅:67.53,False
和谐佳苑二区,https://jn.ke.com/xiaoqu/4520037067354061/,4520037067354061,槐荫,阳光100区,14694,0,2室1厅:56.28,False
二七新村二区,https://jn.ke.com/xiaoqu/457490241309919/,457490241309919,市中,二七新村,13448,15,2室1厅:69.21,False
省话剧院宿舍,https://jn.ke.com/xiaoqu/457490522853262/,457490522853262,历下,山大路,26760,2,1室1厅:37.46,False
山东省体育训练中心宿舍,https://jn.ke.com/xiaoqu/457990887853280/,457990887853280,历下,文化东路,27453,2,2室1厅:62.67,False
title,link,no,district,area,price,amount,layout,three
白鹤小区,https://jn.ke.com/xiaoqu/4511059020681/,4511059020681,天桥,大明湖站,13949,16,3室1厅:87,True
新世纪东山花园,https://jn.ke.com/xiaoqu/4520034318040401/,4520034318040401,章丘,章丘市区,9285,17,3室1厅:80,True
金科澜山公馆,https://jn.ke.com/xiaoqu/456963519302844/,456963519302844,天桥,标山,15584,6,,False
经二路,https://jn.ke.com/xiaoqu/458169929847031/,458169929847031,槐荫,西市场,13838,23,2室0厅:50.84,False
华馨园,https://jn.ke.com/xiaoqu/458802939450175/,458802939450175,市中,舜玉区,20695,3,3室2厅:150.11,True
民族大街9号院,https://jn.ke.com/xiaoqu/458934716092388/,458934716092388,市中,胜利大街,21943,23,1室1厅:43.97,False
凤凰山路33号,https://jn.ke.com/xiaoqu/4511058576663/,4511058576663,天桥,凤凰山,13364,10,3室2厅:111.66,True
凤林小区北区,https://jn.ke.com/xiaoqu/4511059313619/,4511059313619,市中,万达广场,19301,6,3室0厅:63.39,True
山大路123号,https://jn.ke.com/xiaoqu/4520038039563065/,4520038039563065,历下,山大路,20853,11,2室2厅:85,False
三里庄5号院,https://jn.ke.com/xiaoqu/457424405943044/,457424405943044,市中,大观园,31514,13,3室2厅:93.92,True
燕子山西路42号,https://jn.ke.com/xiaoqu/457467800211981/,457467800211981,历下,燕山,22652,4,2室1厅:64.99,False
千佛山西路26号,https://jn.ke.com/xiaoqu/458005770292424/,458005770292424,历下,千佛山,25695,3,2室2厅:78.55,False
青年东路16号,https://jn.ke.com/xiaoqu/458282156053407/,458282156053407,历下,文化西路,26746,3,2室1厅:78.93,False
龙泉壹号,https://jn.ke.com/xiaoqu/458323185257615/,458323185257615,章丘,章丘市区,10324,19,2室2厅:95,False
无影山中路108号,https://jn.ke.com/xiaoqu/458556354219504/,458556354219504,天桥,堤口路,11975,16,2室2厅:86.18,False
闵子骞路100号,https://jn.ke.com/xiaoqu/459095223454863/,459095223454863,历下,甸柳,24496,4,2室1厅:61.66,False
燕子山路41号,https://jn.ke.com/xiaoqu/4510163233238581/,4510163233238581,历下,文化东路,30160,10,,False
山师东路23号,https://jn.ke.com/xiaoqu/4511057884127/,4511057884127,历下,千佛山,27332,3,2室1厅:64.67,False
刘堂小区,https://jn.ke.com/xiaoqu/4511060020258/,4511060020258,槐荫,段店,11963,15,2室1厅:86.32,False
七里山南村四区,https://jn.ke.com/xiaoqu/4511100793184/,4511100793184,市中,七里山,12784,24,2室1厅:77.72,False
五里山13号,https://jn.ke.com/xiaoqu/456944195620945/,456944195620945,市中,六里山区,18638,12,3室2厅:112.5,True
金光旺角,https://jn.ke.com/xiaoqu/456945653141450/,456945653141450,历下,佛山街,17135,11,1室1厅:62,False
济大路38号,https://jn.ke.com/xiaoqu/457013297040701/,457013297040701,市中,舜玉区,16951,20,2室1厅:66.83,False
七家村,https://jn.ke.com/xiaoqu/457145043799368/,457145043799368,历下,青后,28171,11,2室1厅:55.64,False
经五路238号,https://jn.ke.com/xiaoqu/457422310101113/,457422310101113,市中,经五路,31787,8,3室1厅:100.05,True
纬六路,https://jn.ke.com/xiaoqu/457485612109802/,457485612109802,槐荫,西市场,14778,16,2室1厅:86,False
建设路99-5号,https://jn.ke.com/xiaoqu/457488197374822/,457488197374822,市中,郎茂山,14566,16,2室2厅:103,False
山师东路9号,https://jn.ke.com/xiaoqu/457490039196938/,457490039196938,历下,文化东路,25217,9,3室2厅:94.51,True
燕翔路13号,https://jn.ke.com/xiaoqu/457943857910016/,457943857910016,历下,环山,21533,6,3室1厅:111.96,True
玉函小区南区18号,https://jn.ke.com/xiaoqu/458010689686819/,458010689686819,市中,玉函,19741,9,,False
title,link,no,district,area,price,amount,layout,three
二环东路1117号,https://jn.ke.com/xiaoqu/4520038792598460/,4520038792598460,历城,全福区,15383,9,2室1厅:54.19,False
七里山路19号,https://jn.ke.com/xiaoqu/457445915644098/,457445915644098,市中,七里山,18798,5,2室2厅:120.27,False
槐荫街36号,https://jn.ke.com/xiaoqu/457466682692543/,457466682692543,槐荫,营市街,14243,9,3室0厅:69.15,True
槐村街29号,https://jn.ke.com/xiaoqu/457538114571887/,457538114571887,槐荫,中大槐树,15171,1,3室2厅:90.95,True
文化东路38-1号,https://jn.ke.com/xiaoqu/457915045925686/,457915045925686,历下,文化东路,24512,6,2室2厅:75.54,False
燕子山西路20号,https://jn.ke.com/xiaoqu/458147073512175/,458147073512175,历下,燕山,24659,3,2室1厅:73.5,False
历山路134号,https://jn.ke.com/xiaoqu/458868669960951/,458868669960951,历下,文化东路,26844,1,,False
和平路1号院,https://jn.ke.com/xiaoqu/459800262889186/,459800262889186,历下,甸柳,22812,2,,False
英雄山路100号,https://jn.ke.com/xiaoqu/4510138324578204/,4510138324578204,市中,七里山,14212,3,3室1厅:63.98,True
英雄山路108号,https://jn.ke.com/xiaoqu/4510138473477021/,4510138473477021,市中,七里山,14406,4,2室1厅:69.12,False
益寿路1-1,https://jn.ke.com/xiaoqu/4511057957102/,4511057957102,历下,山大路,23870,2,,False
交校路6,https://jn.ke.com/xiaoqu/4511058387193/,4511058387193,天桥,堤口路,12048,10,2室0厅:46.62,False
七里山路23号,https://jn.ke.com/xiaoqu/4511061868963/,4511061868963,市中,七里山,16376,2,,False
考格尔宿舍,https://jn.ke.com/xiaoqu/4511100811036/,4511100811036,天桥,泺口,12394,1,2室1厅:54.35,False
解放路124号,https://jn.ke.com/xiaoqu/4511334589100038/,4511334589100038,历下,山大路,21728,4,,False
二环东路3238号,https://jn.ke.com/xiaoqu/4513802017140634/,4513802017140634,历城,七里河,17277,2,3室1厅:74.99,True
凤凰山路20号,https://jn.ke.com/xiaoqu/4514164852224365/,4514164852224365,天桥,凤凰山,12668,1,2室0厅:46.13,False
三庆御园,https://jn.ke.com/xiaoqu/4514573960441671/,4514573960441671,槐荫,西客站,15571,1,,False
经十路22029号,https://jn.ke.com/xiaoqu/4515234879991657/,4515234879991657,市中,岔路街,19848,6,3室1厅:91.28,True
桑园路60号,https://jn.ke.com/xiaoqu/4520023111265810/,4520023111265810,历城,还乡店,14596,3,3室1厅:78.3,True
山大路71号,https://jn.ke.com/xiaoqu/4520026722239693/,4520026722239693,历下,山大路,21397,1,1室1厅:50,False
二环东路618号,https://jn.ke.com/xiaoqu/4520027972659546/,4520027972659546,历城,还乡店,15292,5,,False
林东花园,https://jn.ke.com/xiaoqu/4520029416101246/,4520029416101246,历下,山大路,17548,2,,False
山大路238-1号,https://jn.ke.com/xiaoqu/4520034369503931/,4520034369503931,历下,文化东路,22845,2,,False
宏昌东区,https://jn.ke.com/xiaoqu/4520035150999845/,4520035150999845,章丘,章丘市区,6828,4,2室2厅:96,False
金盛花园,https://jn.ke.com/xiaoqu/4520035507692492/,4520035507692492,章丘,章丘大学城,7752,13,2室2厅:73,False
经二路369号,https://jn.ke.com/xiaoqu/4520038268243735/,4520038268243735,槐荫,西市场,12766,4,3室1厅:82.7,True
东兴里,https://jn.ke.com/xiaoqu/457008869166297/,457008869166297,市中,万达广场,19138,7,2室2厅:81.2,False
凤凰山庄57号院,https://jn.ke.com/xiaoqu/457354264596201/,457354264596201,天桥,凤凰山,12524,2,2室2厅:84,False
龙昌新座中央公馆,https://jn.ke.com/xiaoqu/457421564826164/,457421564826164,章丘,章丘市区,9006,16,3室2厅:140,True
title,link,no,district,area,price,amount,layout,three
物探花园,https://jn.ke.com/xiaoqu/45000000002446/,45000000002446,历城,唐冶,8306,11,3室2厅:114,True
环山路132号,https://jn.ke.com/xiaoqu/4510228608543896/,4510228608543896,历下,环山,24036,1,2室2厅:92.03,False
建筑新村南路35,https://jn.ke.com/xiaoqu/4511057873987/,4511057873987,历下,山大路,24065,1,3室2厅:104.68,True
运署街12号,https://jn.ke.com/xiaoqu/4511058208747/,4511058208747,历下,明湖区,23310,2,,False
意福苑,https://jn.ke.com/xiaoqu/4511059063952/,4511059063952,天桥,标山,14964,0,2室1厅:68,False
园丁小区(槐荫区),https://jn.ke.com/xiaoqu/4511059855337/,4511059855337,槐荫,腊山,12243,3,3室2厅:108.15,True
闫铁宿舍,https://jn.ke.com/xiaoqu/4511059980210/,4511059980210,槐荫,中大槐树,12519,5,2室1厅:57.83,False
燕子山小区西路6号,https://jn.ke.com/xiaoqu/4511100911516/,4511100911516,历下,文化东路,28845,2,1室1厅:42.9,False
中航工业第六三七研究所,https://jn.ke.com/xiaoqu/4511491870257753/,4511491870257753,天桥,堤口路,13293,3,3室2厅:95.91,True
建国小经三路3号,https://jn.ke.com/xiaoqu/4511906651795734/,4511906651795734,市中,经五路,35852,3,,False
荣盛华府,https://jn.ke.com/xiaoqu/4520031192951218/,4520031192951218,历城,王舍人,0,0,,False
市立三院宿舍,https://jn.ke.com/xiaoqu/4520032507611184/,4520032507611184,历城,王舍人,12637,7,2室2厅:76.33,False
永大明珠三区,https://jn.ke.com/xiaoqu/4520035506646516/,4520035506646516,章丘,章丘市区,9281,6,3室2厅:127,True
龙湖新壹街,https://jn.ke.com/xiaoqu/4520041663184685/,4520041663184685,槐荫,西客站,14602,38,1室1厅:33.08,False
英雄山路84-5号,https://jn.ke.com/xiaoqu/457014362919002/,457014362919002,市中,七里山,14452,4,3室2厅:120,True
建设路91号,https://jn.ke.com/xiaoqu/457101741282065/,457101741282065,市中,建设路,17434,3,2室2厅:89.16,False
三里庄4号院,https://jn.ke.com/xiaoqu/457424405942465/,457424405942465,市中,大观园,34010,2,3室2厅:135.06,True
省立医院七宿舍,https://jn.ke.com/xiaoqu/457468072842232/,457468072842232,槐荫,西市场,15838,3,2室1厅:69.31,False
前卫街5到36号,https://jn.ke.com/xiaoqu/457508037219162/,457508037219162,市中,岔路街,14018,2,2室1厅:67.05,False
英雄山路144号,https://jn.ke.com/xiaoqu/457511647466426/,457511647466426,市中,七里山,14612,3,2室0厅:45.55,False
山大路236号,https://jn.ke.com/xiaoqu/457604099363324/,457604099363324,历下,文化东路,25005,3,2室1厅:61,False
小梁庄街259,https://jn.ke.com/xiaoqu/457743324303375/,457743324303375,市中,建设路,13214,4,2室0厅:47.65,False
御泉世家,https://jn.ke.com/xiaoqu/457897950989968/,457897950989968,章丘,章丘市区,8634,11,3室2厅:97,True
清新东区,https://jn.ke.com/xiaoqu/458347141288359/,458347141288359,槐荫,南辛庄,12709,0,,False
济铁白马山宿舍,https://jn.ke.com/xiaoqu/458372531245834/,458372531245834,槐荫,腊山,9502,1,2室1厅:66.67,False
历山路69号,https://jn.ke.com/xiaoqu/458412017733934/,458412017733934,历下,东关,18055,6,,False
历山东路6号,https://jn.ke.com/xiaoqu/458622170452948/,458622170452948,历下,山大路,26284,1,,False
西江华府六区,https://jn.ke.com/xiaoqu/45000000000547/,45000000000547,历下,旅游路,31475,0,,False
山东省计量科学研究院第三宿舍,https://jn.ke.com/xiaoqu/4511057881173/,4511057881173,历下,环山,28599,2,3室1厅:86.18,True
唐官小区,https://jn.ke.com/xiaoqu/4511059004408/,4511059004408,历城,唐冶,0,0,,False
title,link,no,district,area,price,amount,layout,three
二七新村七区,https://jn.ke.com/xiaoqu/45000000000446/,45000000000446,市中,二七新村,11631,1,,False
贤文花园南区新区,https://jn.ke.com/xiaoqu/4510156481457578/,4510156481457578,高新,奥体中路,0,0,,False
工人新村一街3-1号,https://jn.ke.com/xiaoqu/4510541892645870/,4510541892645870,天桥,标山,17562,4,,False
山东省农科院第四宿舍,https://jn.ke.com/xiaoqu/4511059258584/,4511059258584,历城,还乡店,16387,6,3室2厅:110.12,True
小纬北路11号,https://jn.ke.com/xiaoqu/4511059298405/,4511059298405,天桥,馆驿街,12034,1,2室2厅:77.77,False
戎秀苑小区,https://jn.ke.com/xiaoqu/4511060451346/,4511060451346,市中,泉景卧龙区,0,0,,False
英雄山路140号,https://jn.ke.com/xiaoqu/4511100900609/,4511100900609,市中,七里山,15108,2,2室0厅:54.38,False
解放路13号,https://jn.ke.com/xiaoqu/4511471685431968/,4511471685431968,历下,甸柳,27126,1,,False
闵子骞路1-5号,https://jn.ke.com/xiaoqu/4511475071282642/,4511475071282642,历城,山大路,16894,3,3室2厅:123,True
群康佳园,https://jn.ke.com/xiaoqu/4511764922856070/,4511764922856070,历城,山大路,11284,0,,False
